14 gru 2024, https://drive.google.com/file/d/1aRjkoO4QOLmCAl6jrJdDdAA7FOqtWkuZ/view?usp=classroom_web&authuser=0, 103-116_Wegrzyn-Bialoglowicz_Psychologiczne-uwarunkowania.pdf
14 gru 2024, https://drive.google.com/file/d/11yASnC6ZbJTmv2yKSYG9cTdCOhE6Tk3z/view?usp=classroom_web&authuser=0, 343.pdf
14 gru 2024, https://drive.google.com/file/d/1oN1YWeqG__NelzKiRq5TmsLMD-9VGeHQ/view?usp=classroom_web&authuser=0, ibe-analizy-07-2015-raport-szkola-oczami-uczniow.pdf(1).docx
14 gru 2024, https://drive.google.com/file/d/1q5SKtP3HlShcWa_Fb55_K3gYJ_pIry99/view?usp=classroom_web&authuser=0, Linki.docx
14 gru 2024, https://drive.google.com/file/d/1CZOxidL96r9utGhWMUBXgYuEHG8mpWCQ/view?usp=classroom_web&authuser=0, praca-zespoowa-w-szkole_m_osiska.pdf
14 gru 2024, https://drive.google.com/file/d/1LKBQEULJOPF1DlnuBDBz1iHC01y4ORE8/view?usp=classroom_web&authuser=0, Prezentacja 2 Radzenie sobie z trudnymi zachowaniami [nauczyciele]-1.pdf
14 gru 2024, https://drive.google.com/file/d/1ek5PD1GSlAlvOE_PjP0SruDVanaxule1/view?usp=classroom_web&authuser=0, Proces grupowy a zarządzanie klasą.docx
14 gru 2024, https://drive.google.com/file/d/1cQWgroJpXnJhuOj1mIiKYk8lLnX_C-Fu/view?usp=classroom_web&authuser=0, Profile psychologiczne nauczycieli.pdf
14 gru 2024, https://drive.google.com/file/d/1zL_8mlCCdyMR_PqrV8UoCbvWTa7meElE/view?usp=classroom_web&authuser=0, Socjopsychologiczne mechanizmy.docx
9 gru 2024, https://drive.google.com/file/d/1_pG3KYtT6YlAeCiiJKU8r1dIBQ-XWw_D/view?usp=classroom_web&authuser=0, D20170059Lj.pdf
9 gru 2024, https://drive.google.com/file/d/1c5i7e7wd1igk--sD13xTV1sv_74ZDxG0/view?usp=classroom_web&authuser=0, D20240986.pdf
9 gru 2024, https://drive.google.com/file/d/1LLR_MP8qyUJlUG7SZjyi5SJUkaRcYfMp/view?usp=classroom_web&authuser=0, D2024000073701.pdf
9 gru 2024, https://drive.google.com/file/d/1uWvWsGeU8qNkq0d2DKZEpPlFX3MLhnr0/view?usp=classroom_web&authuser=0, Podstawy prawa oświatowego w Polsce.docx
9 gru 2024, https://drive.google.com/file/d/1Xtf_h9sp7IbpXxQYarV269DGi0zzIwNr/view?usp=classroom_web&authuser=0, Tytuly_aktow_prawnych 2023.docx
9 gru 2024, https://drive.google.com/file/d/1Swy1QNJh0nai6nAaMrijZGZ8zQ92HbsJ/view?usp=classroom_web&authuser=0, 1 Wstęp do pedagogiki.doc
9 gru 2024, https://drive.google.com/file/d/1vps2B0bwbB2-rKsestfycEoEhXODIKN2/view?usp=classroom_web&authuser=0, 2 Pedagogika ogólna- zadania.doc
9 gru 2024, https://drive.google.com/file/d/1mA-MXjcUeocAVJbgh6ezPVqnkaxJ1tAt/view?usp=classroom_web&authuser=0, 3Działy pedagogiki.doc
9 gru 2024, https://drive.google.com/file/d/1-i8RLoRzQYzsITGxWHHkEoRk1NbHiz4H/view?usp=classroom_web&authuser=0, I Struktura procesu wychowania.doc
9 gru 2024, https://drive.google.com/file/d/1BoHrsNXSM4ese2cWmZjxPX4HVkLkS0iw/view?usp=classroom_web&authuser=0, III Procesy poznawcze.doc
9 gru 2024, https://drive.google.com/file/d/1YwpkI44q-XunBIo1y4mtG8bUFAA0DV2S/view?usp=classroom_web&authuser=0, IV Cykl Kolba.doc
9 gru 2024, https://drive.google.com/file/d/1Vv6mopX0wQMFAmsRIbqh2xRk8zOr83gA/view?usp=classroom_web&authuser=0, Pedagogika ogólna.docx
9 gru 2024, https://drive.google.com/file/d/13sypReh2Xk6hHPL4aHgLXGpzMvbEFLWh/view?usp=classroom_web&authuser=0, Pedagogika specjalna.docx
9 gru 2024, https://drive.google.com/file/d/1o5k7Zw80wwjlSzgPG7dV2RHb8I8PIjt5/view?usp=classroom_web&authuser=0, Podziały pedagogiki.docx
9 gru 2024, https://drive.google.com/file/d/1XJ4WEdKpK4Dg_83CB-jRYiw-aOY45-RG/view?usp=classroom_web&authuser=0, Subdyscypliny pedagogiki.docx
9 gru 2024, https://drive.google.com/file/d/15ZNbSUVL9RawvprksQeuDrsPM8g0Kebk/view?usp=classroom_web&authuser=0, TEORETYCZNE PODSTAWY WYCHOWAN._-1.pdf
9 gru 2024, https://drive.google.com/file/d/1TH7KO2ehpuf45g8q-Ntdeix_Dvim-7b_/view?usp=classroom_web&authuser=0, Teoria wychowania -M. Łobocki.pdf
27 lis 2024, https://drive.google.com/file/d/1EHsu_8b_PUPuafUx_ha94dow_HwI3Lg3/view?usp=classroom_web&authuser=0, asertywnosc.pdf
27 lis 2024, https://drive.google.com/file/d/1HId6eufbeSVrcgD-p7H-WvFadzBtJg8L/view?usp=classroom_web&authuser=0, Asertywność w życiu człowieka.doc
27 lis 2024, https://drive.google.com/file/d/1p6r2NFBLDkxn4CbGWGl_g4TCRIhTPC9b/view?usp=classroom_web&authuser=0, byc_soba.doc
27 lis 2024, https://drive.google.com/file/d/12KZ0vzaDKcywnevhDV2KT1Afo1zdBMk5/view?usp=classroom_web&authuser=0, fragment-kompetencje-personalne-i-spoleczne-5.pdf
27 lis 2024, https://drive.google.com/file/d/1ly5IPMdr2dFz9xqjXewg3tTa46PAoKJ_/view?usp=classroom_web&authuser=0, HIPERULEGŁOŚĆ.pptx
27 lis 2024, https://drive.google.com/file/d/1_Ft-Ip_UoJh2clse3VJAR3G7gRgiipFt/view?usp=classroom_web&authuser=0, Inteligencja emocjonalna.pptx
27 lis 2024, https://drive.google.com/file/d/1gM4ANldHQ5Z_4MFtW4nH4_ZeCq11aeB9/view?usp=classroom_web&authuser=0, Jak wyrażać krytykę i jak ją przyjmować.doc
27 lis 2024, https://drive.google.com/file/d/1FRlY2z3fIbjXL0-4jK2pR98NC2Ni7Y42/view?usp=classroom_web&authuser=0, Komunikacja bez przemocy.docx
27 lis 2024, https://drive.google.com/file/d/1Neh4TUOMPNZ8Jhj2VjkiALRVBLLOZRkK/view?usp=classroom_web&authuser=0, Komunikacja.pdf
27 lis 2024, https://drive.google.com/file/d/1iTCprjpVmclBH_xekb4GBfD2whBO6Vvn/view?usp=classroom_web&authuser=0, KONTAKTY INTERPERSONALNE.ppt
27 lis 2024, https://drive.google.com/file/d/1v9xZYgsT0squ9qhepzqraByBX4LpxxTa/view?usp=classroom_web&authuser=0, Relacje nauczyciel-rodzic.ppt
27 lis 2024, https://drive.google.com/file/d/1JCp6hlsemSpZvdPxHKpr7oTmbVlS7iRA/view?usp=classroom_web&authuser=0, Rozwiązywanie konfliktów.docx
27 lis 2024, https://drive.google.com/file/d/1bAkJ0wgGIMqlKZ2faJ_OhEqkilNzsaiu/view?usp=classroom_web&authuser=0, Skrypt_Zarzadzanie_zespolem.pdf
27 lis 2024, https://drive.google.com/file/d/1qvj2XBsV6EIdoO2n4HyHfLnkjfs7RWu3/view?usp=classroom_web&authuser=0, sposoby rozwiązywania konfliktów.docx
27 lis 2024, https://drive.google.com/file/d/1H0_n_AiOL0leK4pp7Dysc1U2JwVA8tgT/view?usp=classroom_web&authuser=0, t1_222.pdf
27 lis 2024, https://drive.google.com/file/d/1Y1dlv6pO6yTyWTZMnoeAL_klfutGU-CN/view?usp=classroom_web&authuser=0, Usprawnianie umiejętnościPowerPoint.pptx
24 lis 2024, https://drive.google.com/open?id=14RlpjQWyaZbnmsrlZmxnhSl-ax_qbdVE&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/open?id=1gW0dAZVMvQ3BuVe7a4b_q7aLhHNcWv_q&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/file/d/1TU8onuPr3xSsJ450XtlOf-OzczfUQA2h/view?usp=classroom_web&authuser=0, byc_soba.doc
24 lis 2024, https://drive.google.com/open?id=1Ny8SDImsiMC_hN7bACLgN9iIFxfKFfRT&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/open?id=1uJciGWILo1-YUiNnMY-hUg3acaS6amZA&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/open?id=1d3mcStkE-6bwBH7GYsIUpSvbE48Wb8yO&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/file/d/1wHTL3ew5lR4l-OZJdujp2fUtFaUNds0_/view?usp=classroom_web&authuser=0, Jak wyrażać krytykę i jak ją przyjmować.doc
24 lis 2024, https://drive.google.com/file/d/1_dpg5nwHN-u7BjHitaWo60TUU2yrtAgw/view?usp=classroom_web&authuser=0, Komunikacja bez przemocy.docx
24 lis 2024, https://drive.google.com/open?id=1nWqvT7QGCrM6vVEqr-EfrWUu2VMYrbNU&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/file/d/1YVL5HqN6h4-LfnkUJGU8UMPntkg0beqT/view?usp=classroom_web&authuser=0, KONTAKTY INTERPERSONALNE.ppt
24 lis 2024, https://drive.google.com/file/d/1QCuZ---9repQ4J7cmfQo1i9cnoIXAbcv/view?usp=classroom_web&authuser=0, Relacje nauczyciel-rodzic.ppt
24 lis 2024, https://drive.google.com/open?id=10TncdQXHfXF5LSExRUcUAPzl_MEY38E2&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/file/d/1aHm28qXfIRqTqEnhTjDMhquifAaC4qXF/view?usp=classroom_web&authuser=0, Skrypt_Zarzadzanie_zespolem.pdf
24 lis 2024, https://drive.google.com/open?id=1clIDI84-oszUPgUV4axUFY6K2JoWb6Tg&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/open?id=1Hp_zQ0SQfvIM0jfNpe-fvzybHl5RuKDU&usp=classroom_web&authuser=0, Plik na Dysku
24 lis 2024, https://drive.google.com/open?id=14duUgNVfNa4tDlmz2sL47RdoWWR1shGB&usp=classroom_web&authuser=0, Plik na Dysku
23 lis 2024, https://drive.google.com/file/d/1XPNTIt07wnCj_eHK45dWb-ldZc9fRxal/view?usp=classroom_web&authuser=0, Kieleckie_Studia_Teologiczne-r2008-t7-s159-190.pdf
23 lis 2024, https://drive.google.com/file/d/1nxyejaspleXKgW97PXCSxeIR5EAs9-Rv/view?usp=classroom_web&authuser=0, Linki.docx
23 lis 2024, https://drive.google.com/file/d/1h6V99FUdOkRruuZC1H85w08U89J6LEzM/view?usp=classroom_web&authuser=0, Ocena szkolna spełnia 3 funkcje.docx
23 lis 2024, https://drive.google.com/file/d/1DiC6UIKVlMvjhIp4PU4mgDs59XGStvbN/view?usp=classroom_web&authuser=0, ocenianie uczniow.pps
23 lis 2024, https://drive.google.com/file/d/1l-KZw2VfISXTR2lOLhQl6tPu95sZFup0/view?usp=classroom_web&authuser=0, Ocenianie.docx
23 lis 2024, https://drive.google.com/file/d/1PHUiKqki3_LtDmuPxHKiiN2sRR9VDyA4/view?usp=classroom_web&authuser=0, Pojęcie i funkcja oceny szkolnej.docx
23 lis 2024, https://drive.google.com/file/d/1P2OzA_yf8yftd97NBMNPGSkY-EiYBI6p/view?usp=classroom_web&authuser=0, pomiar_dydaktyczny.pdf
23 lis 2024, https://drive.google.com/file/d/1-ZubJChHNCMyaygfrCx3sG2jZrWXf3Ha/view?usp=classroom_web&authuser=0, Zasady oceniania.docx
9 lis 2024, https://drive.google.com/file/d/1kZbuvD2kXrNDFj6_Q26zgf387VbozxJ6/view?usp=classroom_web&authuser=0, Cel kształcenia.ppt
9 lis 2024, https://drive.google.com/file/d/12L_2BRynnT2mexrFjmA2sZMZ38ItHN7T/view?usp=classroom_web&authuser=0, METODY AKTYWIZUJĄCE W PRACY NAUCZYCIELA.ppt
9 lis 2024, https://drive.google.com/file/d/1Zz5uPBstb5VIT8ixvldu-AtRb8WPTqIF/view?usp=classroom_web&authuser=0, Metody nauczania i organizacyjne formy pracy.ppt
9 lis 2024, https://drive.google.com/file/d/1Ffw8ysKxHS7ZzE-ZfHMg4eREZhXEdDNt/view?usp=classroom_web&authuser=0, narysuj swoją wiedzę.ppt
9 lis 2024, https://drive.google.com/file/d/1SDFEdp4r8FSTJ2H3IgthJhnGfSpcUfPO/view?usp=classroom_web&authuser=0, Praca dydaktyczna nauczyciela.pps
9 lis 2024, https://drive.google.com/file/d/1RwX9G8ANZD5eV-4XNUuJSJwecT4NCKjm/view?usp=classroom_web&authuser=0, ROLA NAUCZYCIELA W PROCESIE KSZTAŁCENIA.docx
9 lis 2024, https://drive.google.com/file/d/1CZW9-m1_9drGIWQf7CiqEwl_LG8o42Uj/view?usp=classroom_web&authuser=0, Zasady_i_strategie.pps
26 paź 2024, https://drive.google.com/file/d/1lDK8aRw8i1LR_ukUnLiQPYG6afNus5La/view?usp=classroom_web&authuser=0, PSYCHOLOGIA OGÓLNA.docx
26 paź 2024, https://drive.google.com/file/d/15UmRPI0Iuj7-cvH9fZovEarz6rTg1iXr/view?usp=classroom_web&authuser=0, Psychologia Rozwoju i Osobowości.docx
26 paź 2024, https://drive.google.com/file/d/12ul4pV4tK7iV-jaMND85vCBO0e-4ID0S/view?usp=classroom_web&authuser=0, Psychologia Społeczna.docx
15 paź 2024, https://drive.google.com/file/d/1yOCmvjNmqt5DkrtEGou1OMvOpurjkfAJ/view?usp=classroom_web&authuser=0, zaświadczenie o odbyciu praktyk.docx
15 paź 2024, https://drive.google.com/file/d/14_610Tl4smoyWTR1qW8nk9vBJrMaOEZB/view?usp=classroom_web&authuser=0, zaświadczenie o zatrudnieniu.docx
15 paź 2024, https://drive.google.com/file/d/19LTGHHQ9fX0cOtAjx2afzHoD2bVqSjrp/view?usp=classroom_web&authuser=0, SPRAWOZDANIE Z PRAKTYK.docx
12 paź 2024, https://drive.google.com/file/d/1ReQiBLlTVuj4r3XIuT6gNKCJzDorzsS1/view?usp=classroom_web&authuser=0, Excel.pdf
12 paź 2024, https://drive.google.com/file/d/1xflMyfE2CNlQbsLurUGt9M8nRoD7H1M4/view?usp=classroom_web&authuser=0, Komputer jako narz pracy- GRAFIKA.pdf
12 paź 2024, https://drive.google.com/file/d/1kGxVC34hXITLyWxj3ftrDkTbZxk1m8Xf/view?usp=classroom_web&authuser=0, podręcznik.pdf
12 paź 2024, https://drive.google.com/file/d/1Z_sh9LGz2E-ig3SolXssvrzwdSHAUqDb/view?usp=classroom_web&authuser=0, Podstawy pracy zdalnej.pdf
12 paź 2024, https://drive.google.com/file/d/1BC3rB5T1SXl7mnQgSLPyB0BPvD2ic0HH/view?usp=classroom_web&authuser=0, Podstawy prawne e-lerningu.pdf
12 paź 2024, https://drive.google.com/file/d/13dALZT00RikMToLCbcs_Nx9kUOKLWkTS/view?usp=classroom_web&authuser=0, POWER POINT.pdf
12 paź 2024, https://drive.google.com/file/d/1l6gp3TgpL-k41wSzUHfhoZnHXM-zcnks/view?usp=classroom_web&authuser=0, Przegląd serwisów do projektowania i zakładania stron internetowych.pdf
12 paź 2024, https://drive.google.com/file/d/17Dw8Xz_aqS9Dj8rcSFeeOvnIuvp5Oy9J/view?usp=classroom_web&authuser=0, Rozwój metod prowadzenia EZ.pdf
12 paź 2024, https://drive.google.com/file/d/1-1lrVboqxsFuQiKizRg30VX3sGoKTdfO/view?usp=classroom_web&authuser=0, słowniczek pojęć.pdf
12 paź 2024, https://drive.google.com/file/d/1iA2PGiXv6Pbg_X58gHQCSIsaJhzY-ql3/view?usp=classroom_web&authuser=0, Technologia- poradnik.pdf
12 paź 2024, https://drive.google.com/file/d/1Bdf0X-1o5Ux-HycMiDaZWuygai5hRnYX/view?usp=classroom_web&authuser=0, technologia- prezentacja.pdf
12 paź 2024, https://drive.google.com/file/d/1vRapL6l0KNhCLcF5wUED15Cnm9sY1YCv/view?usp=classroom_web&authuser=0, Technologia_Informacyjna cz.1.docx
12 paź 2024, https://drive.google.com/file/d/1NaSXOJgsoqNI8mNS_0gBBKNHSE7QMg3D/view?usp=classroom_web&authuser=0, Technologia_Informacyjna cz.2.pdf
12 paź 2024, https://drive.google.com/file/d/1tIbdsJgOV72ItMlqJZZnTzAKc1gg7vfs/view?usp=classroom_web&authuser=0, Temat 1.pdf
12 paź 2024, https://drive.google.com/file/d/1IAMbqZDCkQLNnLDYIwByFmwjCfYXiOZK/view?usp=classroom_web&authuser=0, Zasady działania internetu.pdf
30 wrz 2024, https://drive.google.com/file/d/1WrgB80b3_KoKRdEeIrUHv1vXqlp3bih6/view?usp=classroom_web&authuser=0, Pozytywna atmosfera w klasie.pps
30 wrz 2024, https://drive.google.com/file/d/1MEt-URhutAIBdHP77LUliaM1Ifa9V_BP/view?usp=classroom_web&authuser=0, Praca z uczniem z trudnosciami edukacyjnymi-prezentacja.ppt
30 wrz 2024, https://drive.google.com/file/d/1ArsZqdFDLib8Aoly-8TKWleRafpInKek/view?usp=classroom_web&authuser=0, PROJEKT -MATERIAŁY-PSYCHOPEDAGOGICZNE UWARUNKOWANIA ROZWOJU ZDOLNOŚCI UCZNIA M.doc
30 wrz 2024, https://drive.google.com/file/d/1PfP8Sd0BHponBvnMRXojefOtdhLe4-du/view?usp=classroom_web&authuser=0, ROLA NAUCZYCIELA W PROCESIE KSZTAŁCENIA.docx
30 wrz 2024, https://drive.google.com/file/d/12df-GFqwYTpMZ-U0vdaAwEwA6TTi6Eov/view?usp=classroom_web&authuser=0, Szkolenie1.pps
30 wrz 2024, https://drive.google.com/file/d/1NMrxrfo4znPTMyMRK-lb56uVdKXvjGdb/view?usp=classroom_web&authuser=0, WSKAZÓWKI DLA NAUCZYCIELA W CELU OSIĄGNIĘCIA SUKCESU PRZEZ UCZNIA.docx
30 wrz 2024, https://drive.google.com/file/d/1eVvV0SW15McSoSChq-f29DcXuxDSXk9F/view?usp=classroom_web&authuser=0, WYBRANE TECHNIKI DIAGNOSTYCZNE.doc
30 wrz 2024, https://drive.google.com/file/d/1MiUv_LZVYvV6FoBKQ__3RkKNTG1IY4qJ/view?usp=classroom_web&authuser=0, Zasady współpracy z rodzicami (2).ppt
24 wrz 2024, https://drive.google.com/file/d/1Z3XrxMkdvdyxbnV2u6AjElFR9iaDpNOd/view?usp=classroom_web&authuser=0, Harmonogram 2024-2025.docx
